review_id,listing_id,number_of_reviews,last_review,reviews_per_month
19513,15582683,53,2019-06-07,1.61
19514,15585484,2,2016-12-31,0.06
19515,15589099,14,2019-04-30,0.42
19516,15591309,10,2018-10-22,0.3
19517,15595648,0,,
19518,15595714,11,2018-02-19,0.35
19519,15596521,0,,
19520,15596539,2,2017-10-23,0.06
19521,15597119,3,2017-01-05,0.09
19522,15597266,5,2017-10-17,0.16
19523,15597600,44,2019-06-15,1.71
19524,15598303,1,2016-10-24,0.03
19525,15598367,63,2017-10-22,1.95
19526,15598548,151,2019-06-30,4.64
19527,15602953,33,2019-01-11,1.03
19528,15603347,74,2019-07-01,2.24
19529,15604499,76,2019-07-05,2.44
19530,15604507,209,2019-06-15,6.35
19531,15605295,12,2018-09-11,0.36
19532,15606875,19,2018-12-29,0.62
19533,15614302,39,2019-06-29,1.27
19534,15615535,5,2017-04-09,0.16
19535,15618325,25,2019-04-23,0.78
19536,15618546,7,2018-03-19,0.22
19537,15620823,157,2019-06-26,4.8
19538,15620833,145,2019-06-26,4.59
19539,15621557,0,,
19540,15624363,3,2019-05-15,0.24
19541,15625492,0,,
19542,15625556,87,2019-06-23,2.68
19543,15625579,0,,
19544,15627978,76,2019-06-30,2.32
19545,15628789,188,2019-06-24,5.81
19546,15629854,8,2018-09-03,0.25
19547,15631921,7,2017-07-31,0.22
19548,15632312,3,2018-12-30,0.16
19549,15632470,104,2019-07-02,3.29
19550,15632516,0,,
19551,15633510,9,2018-07-16,0.29
19552,15633514,0,,
19553,15633727,1,2016-11-07,0.03
19554,15634892,0,,
19555,15635167,202,2019-06-15,6.4
19556,15635287,16,2018-01-14,0.5
19557,15640345,109,2019-06-27,3.42
19558,15641562,54,2019-07-07,1.69
19559,15643425,3,2019-06-25,1.07
19560,15644644,1,2016-10-23,0.03
19561,15646546,0,,
19562,15646864,0,,
19563,15647143,9,2018-07-22,0.37
19564,15647980,82,2019-06-11,2.52
19565,15648008,12,2019-05-27,0.93
19566,15648096,37,2019-07-07,1.21
19567,15648413,5,2019-05-27,0.23
19568,15648993,152,2019-06-24,4.68
19569,15649021,12,2017-07-19,0.37
19570,15655332,2,2016-11-26,0.06
19571,15657915,66,2019-05-31,2.05
19572,15658350,0,,
19573,15659634,116,2019-06-23,3.78
19574,15659743,91,2019-07-01,2.8
19575,15659791,0,,
19576,15660209,7,2017-09-03,0.23
19577,15663344,92,2018-12-23,2.85
19578,15663513,55,2019-06-30,1.75
19579,15663543,2,2018-11-23,0.09
19580,15663586,22,2019-07-02,1.04
19581,15663603,59,2019-06-23,1.9
19582,15663646,0,,
19583,15663653,48,2019-02-23,1.64
19584,15664037,23,2017-07-24,0.71
19585,15664673,1,2016-10-27,0.03
19586,15665152,117,2019-06-18,3.6
19587,15665469,132,2019-06-23,4.03
19588,15665485,9,2019-05-27,0.4
19589,15671751,8,2017-05-14,0.25
19590,15672618,73,2019-06-23,2.31
19591,15672772,1,2018-10-06,0.11
19592,15675274,8,2018-07-29,0.26
19593,15677846,5,2019-04-27,0.15
19594,15678054,6,2018-09-24,0.29
19595,15678122,3,2016-12-30,0.09
19596,15678623,7,2017-05-08,0.21
19597,15679326,73,2019-06-19,2.3
19598,15681476,228,2019-06-28,6.97
19599,15685669,220,2019-06-30,6.71
19600,15686751,4,2018-06-03,0.13
19601,15693063,59,2019-06-28,1.83
19602,15693558,0,,
19603,15699791,1,2017-03-21,0.04
19604,15699803,23,2019-03-29,0.72
19605,15699850,5,2018-01-07,0.15
19606,15700484,9,2018-05-20,0.29
19607,15701072,4,2017-06-20,0.13
19608,15701663,2,2017-01-05,0.06
19609,15701672,17,2019-07-02,0.52
19610,15702021,2,2017-10-01,0.06
19611,15703294,12,2019-05-05,0.37
19612,15703497,0,,
19613,15704180,19,2019-07-03,0.64
19614,15704213,22,2017-08-18,0.68
19615,15706724,60,2019-06-19,1.85
19616,15706863,80,2019-07-01,2.52
19617,15707188,3,2017-08-19,0.1
19618,15709537,90,2019-06-22,3.17
19619,15713028,2,2017-01-01,0.07
19620,15713669,18,2018-09-25,0.57
19621,15715221,62,2019-06-30,1.94
19622,15715485,0,,
19623,15715486,3,2019-05-31,0.09
19624,15715599,9,2019-05-26,0.28
19625,15715946,20,2018-07-22,0.62
19626,15716189,5,2017-03-12,0.15
19627,15716633,3,2016-12-01,0.09
19628,15717652,1,2017-01-04,0.03
19629,15717865,117,2019-07-01,3.63
19630,15718412,2,2018-03-23,0.11
19631,15720448,45,2019-05-24,1.4
19632,15720449,61,2019-05-29,1.9
19633,15720498,74,2019-06-30,2.28
19634,15720621,56,2019-07-07,1.82
19635,15721022,20,2019-06-27,1.81
19636,15721376,5,2019-06-24,0.19
19637,15721683,17,2018-09-17,0.54
19638,15721685,11,2019-06-14,0.44
19639,15721847,17,2018-04-30,0.53
19640,15725732,213,2019-07-01,6.55
19641,15726990,2,2016-11-27,0.06
19642,15728780,40,2019-06-10,1.27
19643,15729325,20,2018-06-10,0.66
19644,15732405,0,,
19645,15732669,1,2017-01-02,0.03
19646,15732778,3,2019-04-30,0.39
19647,15732919,0,,
19648,15733438,59,2019-07-02,2.03
19649,15733597,12,2018-10-10,0.38
19650,15733832,195,2019-06-21,6.01
19651,15734642,2,2019-06-25,0.1
19652,15734793,171,2019-06-20,5.26
19653,15735169,2,2019-06-09,0.08
19654,15735305,8,2017-02-13,0.25
19655,15736079,1,2016-11-15,0.03
19656,15736953,0,,
19657,15739930,4,2017-07-30,0.13
19658,15740172,4,2017-10-22,0.13
19659,15741448,12,2018-09-01,0.37
19660,15742916,6,2019-05-27,0.2
19661,15743151,96,2019-06-30,2.93
19662,15745269,49,2019-05-24,1.5
19663,15745411,16,2017-12-10,0.5
19664,15745528,140,2019-06-17,4.29
19665,15745537,77,2019-06-20,2.44
19666,15746736,8,2019-04-16,0.3
19667,15751495,4,2019-05-14,0.53
19668,15753014,6,2019-04-19,0.2
19669,15754561,77,2019-07-07,2.37
19670,15755439,1,2017-12-31,0.05
19671,15756117,13,2019-05-31,0.41
19672,15756248,117,2019-06-09,3.61
19673,15757847,0,,
19674,15758511,0,,
19675,15758526,15,2019-05-19,0.49
19676,15758553,1,2016-11-13,0.03
19677,15758640,96,2019-05-29,2.98
19678,15761285,3,2018-03-25,0.1
19679,15765350,4,2019-01-14,0.13
19680,15767882,1,2017-12-08,0.05
19681,15768540,38,2019-06-01,1.21
19682,15769652,69,2019-06-18,2.13
19683,15769964,2,2017-09-17,0.08
19684,15770469,29,2018-10-30,0.9
19685,15772067,4,2017-09-15,0.12
19686,15772447,146,2019-06-30,4.52
19687,15772473,0,,
19688,15772750,11,2019-01-04,0.36
19689,15773388,117,2019-06-18,3.71
19690,15773659,1,2016-11-21,0.03
19691,15774003,98,2019-07-01,3.11
19692,15774166,90,2019-05-12,2.79
19693,15774210,1,2017-01-04,0.03
19694,15774266,89,2019-06-23,2.78
19695,15774629,83,2019-06-23,2.82
19696,15775049,16,2019-01-01,0.52
19697,15775237,16,2019-06-09,0.52
19698,15777411,17,2019-05-09,0.54
19699,15778177,16,2019-05-10,0.52
19700,15781214,2,2018-05-23,0.06
19701,15781324,6,2019-01-31,0.23
19702,15781521,0,,
19703,15781578,1,2019-06-30,1.0
19704,15782266,59,2019-04-20,1.82
19705,15782300,166,2019-06-22,5.09
19706,15783216,149,2019-06-28,4.6
19707,15783413,143,2019-06-23,4.43
19708,15783719,7,2019-05-27,0.22
19709,15783766,1,2016-11-28,0.03
19710,15783953,0,,
19711,15784377,3,2019-03-08,0.12
19712,15784598,0,,
19713,15785088,216,2019-06-30,6.64
19714,15785785,8,2019-05-06,0.26
19715,15786428,5,2019-01-03,0.16
19716,15787037,3,2018-07-20,0.12
19717,15787042,7,2019-01-06,0.22
19718,15787405,0,,
19719,15788050,153,2019-06-23,4.72
19720,15788270,46,2019-07-06,1.75
19721,15788312,167,2019-06-14,5.14
19722,15789023,6,2019-06-06,0.28
19723,15789384,6,2017-05-22,0.19
19724,15789405,1,2017-12-19,0.05
19725,15790071,13,2017-06-13,0.4
19726,15790640,111,2019-07-01,3.51
19727,15790816,1,2017-01-05,0.03
19728,15790820,0,,
19729,15797693,14,2018-07-04,0.49
19730,15797728,83,2019-07-01,2.56
19731,15798809,52,2018-07-22,1.61
19732,15798969,64,2019-06-24,2.07
19733,15799563,22,2018-10-21,0.69
19734,15799603,0,,
19735,15800258,1,2018-05-12,0.07
19736,15800923,22,2018-03-22,0.71
19737,15801194,0,,
19738,15801420,1,2018-01-21,0.06
19739,15801639,7,2017-05-27,0.23
19740,15802947,127,2019-06-30,3.9
19741,15805025,0,,
19742,15805327,0,,
19743,15805694,0,,
19744,15806629,5,2019-03-24,0.16
19745,15807946,0,,
19746,15813342,22,2019-07-01,0.68
19747,15813866,117,2019-05-23,4.56
19748,15813993,39,2019-05-25,1.31
19749,15814037,40,2019-06-12,1.32
19750,15814363,37,2019-05-26,1.2
19751,15815905,73,2019-06-16,2.38
19752,15816784,0,,
19753,15816930,74,2019-06-24,2.42
19754,15817291,153,2019-07-01,4.74
19755,15818145,2,2019-07-03,2.0
19756,15818253,6,2018-11-01,0.19
19757,15818608,17,2019-06-08,0.54
19758,15818624,53,2018-06-01,2.15
19759,15819031,4,2018-03-18,0.12
19760,15819242,9,2019-01-21,0.3
19761,15819665,126,2019-07-03,3.93
19762,15819933,0,,
19763,15820512,91,2019-06-22,3.31
19764,15821383,8,2017-08-04,0.26
19765,15825854,11,2018-12-07,0.6
19766,15827516,4,2017-01-02,0.13
19767,15827538,23,2019-06-08,0.72
19768,15828883,84,2019-06-23,2.61
19769,15829202,106,2019-06-24,3.26
19770,15830677,1,2019-05-30,0.75
19771,15831005,127,2019-07-06,6.54
19772,15831628,1,2019-04-14,0.35
19773,15832098,4,2019-06-15,0.14
19774,15832372,19,2019-04-24,0.6
19775,15832702,19,2018-03-26,0.59
19776,15832811,2,2017-01-03,0.06
19777,15833015,3,2019-01-02,0.13
19778,15833471,122,2019-06-30,3.8
19779,15833574,52,2019-06-30,1.95
19780,15834067,67,2019-06-24,2.13
19781,15835247,10,2019-06-09,0.31
19782,15839085,44,2019-03-10,1.41
19783,15840089,36,2019-01-01,1.13
19784,15840527,0,,
19785,15841513,17,2019-07-07,0.6
19786,15842191,7,2017-05-01,0.26
19787,15843671,68,2017-12-24,2.13
19788,15844782,87,2019-06-06,2.78
19789,15844840,43,2019-06-08,1.37
19790,15845077,1,2016-11-07,0.03
19791,15845215,171,2019-06-23,5.3
19792,15845669,54,2019-06-24,1.68
19793,15846039,119,2019-06-18,3.69
19794,15851507,72,2019-06-03,2.35
19795,15851599,15,2018-04-24,0.49
19796,15853165,154,2019-07-06,4.79
19797,15854348,58,2019-06-16,1.79
19798,15854548,24,2019-05-01,0.78
19799,15855156,94,2019-04-16,2.91
19800,15855646,90,2019-06-23,2.95
19801,15856339,5,2019-04-14,0.16
19802,15857118,34,2019-06-03,1.11
19803,15857259,3,2019-05-31,0.38
19804,15857334,12,2019-05-22,0.39
19805,15857916,59,2018-03-02,1.9
19806,15857972,1,2017-09-03,0.04
19807,15858680,8,2018-12-05,0.26
19808,15858847,141,2019-06-10,4.74
19809,15858922,143,2019-06-21,4.82
19810,15859741,74,2019-07-04,2.38
19811,15859962,0,,
19812,15860051,209,2019-07-06,6.45
19813,15860528,25,2019-06-21,0.97
19814,15861331,26,2019-05-22,0.8
19815,15862199,131,2019-07-02,4.12
19816,15865251,27,2017-06-30,0.88
19817,15866121,13,2018-05-21,0.41
19818,15866130,17,2019-05-19,0.66
19819,15866496,1,2016-11-29,0.03
19820,15867248,81,2019-05-26,2.51
19821,15867800,38,2017-10-30,1.21
19822,15868431,0,,
19823,15868654,3,2017-05-06,0.1
19824,15870454,6,2019-05-09,0.19
19825,15870976,16,2019-07-02,0.52
19826,15872277,1,2016-11-29,0.03
19827,15873841,1,2016-11-10,0.03
19828,15874245,7,2017-06-22,0.22
19829,15874648,41,2019-06-09,1.31
19830,15875061,32,2017-08-28,0.99
19831,15876032,42,2019-06-13,1.31
19832,15881766,1,2017-01-02,0.03
19833,15882274,1,2017-01-01,0.03
19834,15884157,4,2016-11-26,0.12
19835,15884886,1,2017-01-02,0.03
19836,15885355,4,2018-05-24,0.13
19837,15886369,25,2019-07-04,0.79
19838,15887617,31,2019-06-16,1.03
19839,15888227,0,,
19840,15888448,54,2019-07-07,1.71
19841,15888785,72,2019-06-30,2.26
19842,15888899,64,2019-06-03,2.02
19843,15889590,4,2019-06-09,0.22
19844,15890023,47,2019-06-14,1.46
19845,15890547,86,2019-05-10,2.7
19846,15894199,61,2019-05-31,1.92
19847,15895829,12,2019-04-28,0.38
19848,15896468,6,2019-01-06,0.22
19849,15896529,117,2019-06-17,3.65
19850,15899421,71,2019-07-07,2.21
19851,15899432,44,2019-06-24,1.4
19852,15902775,61,2019-06-25,1.94
19853,15903188,19,2019-06-09,1.5
19854,15910575,2,2017-07-29,0.08
19855,15910664,6,2018-10-02,0.19
19856,15911064,91,2019-07-05,2.83
19857,15911137,3,2018-09-08,0.09
19858,15911434,8,2019-02-28,0.27
19859,15912452,30,2019-01-02,0.94
19860,15913986,13,2018-11-25,0.42
19861,15915152,95,2019-06-30,3.01
19862,15916709,1,2016-12-24,0.03
19863,15917098,0,,
19864,15917278,107,2019-06-23,3.47
19865,15917981,5,2019-01-02,0.16
19866,15918889,6,2017-12-31,0.2
19867,15926847,1,2017-10-08,0.05
19868,15926876,0,,
19869,15927071,46,2019-06-22,1.48
19870,15927523,53,2019-07-06,1.68
19871,15927695,14,2017-11-27,0.46
19872,15928001,11,2019-04-15,0.38
19873,15928351,7,2019-05-26,0.32
19874,15928635,96,2019-06-24,2.99
19875,15928774,91,2019-06-30,2.82
19876,15928835,32,2019-06-26,1.02
19877,15928889,3,2018-09-26,0.09
19878,15929281,48,2019-06-24,1.51
19879,15929625,8,2018-04-28,0.25
19880,15930495,8,2018-11-02,0.25
19881,15930602,23,2019-06-16,0.73
19882,15930864,26,2018-06-17,0.82
19883,15931762,0,,
19884,15936167,77,2019-06-22,2.44
19885,15936959,48,2019-05-21,1.52
19886,15937164,146,2019-07-01,4.55
19887,15937310,7,2019-04-13,0.27
19888,15938836,12,2019-06-22,0.39
19889,15939056,21,2019-05-31,0.69
19890,15939098,19,2019-05-21,0.6
19891,15940176,72,2019-07-06,2.35
19892,15940328,78,2019-07-07,2.74
19893,15941474,77,2019-07-06,2.39
19894,15942403,0,,
19895,15943090,45,2019-06-23,1.47
19896,15943475,65,2019-06-10,2.04
19897,15943497,41,2019-05-24,1.34
19898,15944313,0,,
19899,15948069,1,2019-05-08,0.48
19900,15949915,2,2017-01-30,0.06
19901,15951107,88,2019-07-02,2.76
19902,15952447,104,2019-06-25,3.28
19903,15952702,42,2019-06-23,1.32
19904,15952950,4,2018-06-14,0.12
19905,15954073,22,2019-05-26,0.81
19906,15954250,19,2019-05-20,0.62
19907,15955297,0,,
19908,15955577,11,2017-09-13,0.36
19909,15955940,3,2018-01-01,0.1
19910,15955961,0,,
19911,15956155,36,2019-06-26,1.13
19912,15956162,122,2019-06-24,3.78
19913,15956772,0,,
19914,15956780,7,2019-01-04,0.22
19915,15958090,21,2018-09-13,0.89
19916,15958726,5,2017-05-24,0.16
19917,15958841,73,2019-07-01,2.39
19918,15961623,8,2019-06-26,0.83
19919,15963447,75,2019-06-13,2.35
19920,15963664,0,,
19921,15964171,9,2017-05-01,0.28
19922,15964536,2,2017-01-04,0.07
19923,15966074,76,2019-06-20,2.4
19924,15966974,14,2019-05-19,0.73
19925,15967392,45,2017-07-02,1.4
19926,15968041,0,,
19927,15968094,78,2019-06-24,2.54
19928,15968426,0,,
19929,15969097,2,2018-10-18,0.07
19930,15969964,3,2017-04-26,0.1
19931,15969978,1,2016-11-16,0.03
19932,15970276,12,2019-05-02,0.38
19933,15970318,47,2019-05-12,1.48
19934,15970947,2,2017-06-19,0.07
19935,15971062,3,2019-06-24,0.28
19936,15971308,97,2019-06-24,3.07
19937,15971342,11,2019-06-07,0.97
19938,15972733,0,,
19939,15974141,1,2018-01-07,0.05
19940,15974157,4,2018-11-11,0.13
19941,15974364,18,2019-05-17,0.88
19942,15975039,13,2019-06-12,0.55
19943,15979856,2,2018-12-30,0.07
19944,15980715,26,2019-06-19,0.91
19945,15981196,10,2019-05-26,0.93
19946,15981246,5,2018-12-29,0.16
19947,15982208,158,2019-06-25,4.93
19948,15982472,0,,
19949,15983139,122,2019-06-30,3.96
19950,15983174,8,2019-04-27,0.26
19951,15983444,5,2017-10-22,0.16
19952,15984242,3,2019-01-02,0.1
19953,15984446,23,2019-04-23,0.75
19954,15984590,6,2019-06-23,0.25
19955,15984809,3,2018-05-03,0.1
19956,15984863,38,2019-06-24,1.24
19957,15984877,3,2019-05-31,0.19
19958,15984905,5,2018-11-18,0.16
19959,15984984,39,2019-06-30,1.25
19960,15985221,7,2019-05-04,0.23
19961,15985264,4,2018-01-01,0.13
19962,15985873,46,2019-06-16,1.45
19963,15986033,4,2018-07-09,0.13
19964,15986371,0,,
19965,15986677,7,2018-06-30,0.23
19966,15986775,4,2016-11-26,0.12
19967,15986856,0,,
19968,15987034,0,,
19969,15987217,1,2017-02-21,0.03
19970,15987959,1,2016-11-18,0.03
19971,15988392,17,2017-09-05,0.53
19972,15988494,2,2016-12-10,0.06
19973,15988664,85,2019-06-30,3.33
19974,15989547,9,2018-01-04,0.28
19975,15989608,4,2018-08-31,0.13
19976,15990051,9,2019-01-27,0.31
19977,15990199,3,2017-10-02,0.09
19978,15990316,20,2018-02-19,0.63
19979,15990572,148,2019-06-24,4.63
19980,15992078,8,2019-05-19,0.26
19981,15994498,81,2019-06-02,2.57
19982,15995824,2,2019-02-24,0.34
19983,15997148,3,2017-06-07,0.09
19984,15997880,9,2017-06-11,0.29
19985,15998138,31,2019-05-17,1.19
19986,15998231,0,,
19987,15999129,6,2018-01-19,0.19
19988,16000062,0,,
19989,16002841,0,,
19990,16002946,0,,
19991,16004740,10,2018-08-20,0.45
19992,16004758,2,2017-04-09,0.06
19993,16004776,106,2019-07-06,3.59
19994,16004955,1,2016-12-27,0.03
19995,16004977,6,2017-09-29,0.24
19996,16005448,12,2018-03-25,0.37
19997,16005960,4,2019-05-05,0.12
19998,16009487,113,2019-06-23,3.55
19999,16010302,16,2019-07-06,0.51
20000,16010428,2,2016-11-26,0.06
20001,16010783,53,2019-07-03,2.29
20002,16011441,9,2018-08-26,0.28
20003,16011595,1,2019-01-03,0.16
20004,16012941,2,2017-04-16,0.07
20005,16014578,0,,
20006,16014657,1,2019-01-04,0.16
20007,16014708,113,2019-06-15,3.58
20008,16014791,188,2019-06-26,5.87
20009,16015053,120,2019-06-16,3.75
20010,16015571,20,2019-07-03,1.28
20011,16017948,18,2019-06-23,0.59
20012,16018094,2,2016-12-09,0.06
20013,16018596,4,2018-09-22,0.22
20014,16019792,62,2019-07-02,1.94
20015,16023497,12,2019-07-03,0.4
20016,16024539,14,2019-06-08,0.7
20017,16025835,0,,
20018,16026000,6,2017-04-07,0.19
20019,16026135,0,,
20020,16026567,85,2019-05-27,2.74
20021,16026815,62,2019-07-01,1.96
20022,16027312,9,2018-07-26,0.28
20023,16027606,17,2018-10-08,0.53
20024,16027709,5,2019-02-01,0.74
20025,16027733,0,,
20026,16028015,15,2019-06-20,1.27
20027,16028674,3,2018-09-01,0.18
20028,16029127,27,2019-05-03,0.88
20029,16032177,8,2017-01-28,0.25
20030,16036569,9,2017-11-15,0.28
20031,16036654,1,2016-11-20,0.03
20032,16037130,3,2017-07-31,0.1
20033,16037497,0,,
20034,16037576,19,2018-11-24,0.6
20035,16037703,88,2019-07-01,2.88
20036,16039453,13,2019-06-30,1.71
20037,16040229,2,2017-11-06,0.09
20038,16040987,23,2018-12-29,0.74
20039,16041091,4,2018-01-09,0.14
20040,16048422,1,2017-01-02,0.03
20041,16050081,2,2017-12-29,0.06
20042,16050276,213,2019-06-29,6.9
20043,16050505,3,2016-11-29,0.09
20044,16050862,0,,
20045,16051971,3,2017-01-16,0.1
20046,16053606,3,2017-05-31,0.1
20047,16054200,16,2019-05-27,0.5
20048,16054225,3,2017-09-19,0.09
20049,16054732,0,,
20050,16054883,39,2019-05-05,1.28
20051,16055176,23,2019-06-09,0.73
20052,16055506,78,2019-06-29,2.55
20053,16056111,3,2017-04-29,0.11
20054,16056317,0,,
20055,16056573,4,2018-05-23,0.13
20056,16058082,3,2019-05-19,0.32
20057,16062739,3,2016-12-11,0.09
20058,16063467,2,2017-03-17,0.06
20059,16063885,41,2019-06-16,1.56
20060,16064539,11,2019-06-22,0.46
20061,16065618,1,2017-01-02,0.03
20062,16066223,14,2019-05-13,0.57
20063,16066417,0,,
20064,16067542,8,2019-01-03,0.29
20065,16067816,5,2018-08-18,0.16
20066,16068067,1,2017-01-02,0.03
20067,16068281,1,2017-01-06,0.03
20068,16068953,7,2018-05-15,0.31
20069,16069120,3,2018-12-28,0.33
20070,16069784,8,2017-04-23,0.27
20071,16069925,3,2018-06-03,0.1
20072,16071397,7,2018-09-15,0.26
20073,16072214,27,2019-06-09,0.96
20074,16078800,15,2018-09-23,0.49
20075,16081021,0,,
20076,16081134,17,2018-03-13,0.61
20077,16081163,2,2017-04-23,0.07
20078,16081508,2,2019-01-06,0.17
20079,16082711,51,2018-10-27,1.69
20080,16082923,48,2019-06-16,1.57
20081,16083168,30,2019-07-01,1.15
20082,16083752,9,2018-02-25,0.28
20083,16085004,10,2019-05-17,0.33
20084,16085088,94,2019-06-15,3.14
20085,16085206,1,2017-09-01,0.04
20086,16085227,13,2017-04-17,0.41
20087,16085436,54,2019-05-21,1.72
20088,16085817,10,2019-05-16,0.36
20089,16086039,14,2019-05-18,0.51
20090,16086320,32,2019-06-16,1.14
20091,16086382,36,2019-06-22,1.14
20092,16086891,24,2019-06-15,0.8
20093,16086949,1,2016-12-29,0.03
20094,16087249,1,2016-12-06,0.03
20095,16087406,2,2017-06-09,0.08
20096,16087737,39,2019-04-27,1.39
20097,16095062,0,,
20098,16095115,47,2019-05-22,1.5
20099,16095512,4,2017-06-13,0.16
20100,16095875,0,,
20101,16096372,3,2018-06-29,0.1
20102,16097336,18,2019-06-04,0.83
20103,16097690,30,2019-06-22,1.2
20104,16097822,10,2019-05-22,0.34
20105,16098020,1,2016-12-09,0.03
20106,16098175,23,2019-05-05,0.87
20107,16099007,57,2019-06-22,1.86
20108,16099666,1,2016-12-11,0.03
20109,16100032,1,2016-12-11,0.03
20110,16100652,3,2017-08-28,0.1
20111,16100819,43,2019-07-04,1.36
20112,16101054,53,2019-05-10,1.67
20113,16103920,31,2019-07-01,1.31
20114,16107664,158,2019-06-23,5.08
20115,16108194,1,2017-10-04,0.05
20116,16110204,1,2017-01-01,0.03
20117,16111812,16,2017-11-12,0.52
20118,16112503,0,,
20119,16112663,10,2019-01-12,0.33
20120,16113712,8,2018-10-03,0.29
20121,16113842,7,2019-04-28,0.27
20122,16119492,63,2019-06-23,2.02
20123,16119541,0,,
20124,16120533,4,2017-12-27,0.13
20125,16120794,4,2018-01-04,0.13
20126,16120840,4,2018-04-21,0.13
20127,16122024,55,2019-06-11,5.54
20128,16122082,4,2019-03-04,0.25
20129,16122223,1,2017-05-23,0.04
20130,16122441,4,2019-04-02,0.3
20131,16123133,33,2018-11-17,1.2
20132,16123657,3,2017-07-17,0.1
20133,16123943,12,2019-05-19,0.39
20134,16124987,60,2019-07-01,1.92
20135,16130658,10,2019-03-18,0.33
20136,16131672,1,2016-12-29,0.03
20137,16132114,24,2019-06-10,0.78
20138,16133101,55,2018-12-30,1.95
20139,16133127,1,2017-08-04,0.04
20140,16133543,22,2019-01-01,0.7
20141,16134738,8,2019-06-18,0.26
20142,16134745,2,2018-06-29,0.09
20143,16135399,38,2019-04-03,1.21
20144,16135897,1,2017-01-01,0.03
20145,16136213,16,2019-06-30,0.87
20146,16136287,16,2019-01-10,0.53
20147,16140364,11,2019-01-02,0.36
20148,16140940,7,2019-03-30,0.26
20149,16141267,0,,
20150,16141887,1,2017-01-04,0.03
20151,16143844,45,2019-06-29,1.43
20152,16143905,19,2019-06-10,0.62
20153,16143977,7,2019-05-01,0.23
20154,16144479,1,2018-03-03,0.06
20155,16144586,1,2016-12-16,0.03
20156,16144596,10,2019-06-28,0.32
20157,16145655,1,2017-01-01,0.03
20158,16145871,54,2019-06-14,1.72
20159,16145967,4,2018-12-31,0.18
20160,16146442,28,2018-04-30,0.95
20161,16146708,137,2019-07-03,4.37
20162,16146834,106,2019-06-30,3.36
20163,16147001,11,2018-02-06,0.35
20164,16147164,36,2019-06-27,1.4
20165,16147304,2,2016-12-15,0.06
20166,16147405,7,2017-06-12,0.23
20167,16148036,30,2019-05-23,0.98
20168,16148051,97,2019-06-24,3.07
20169,16148141,11,2019-06-02,0.6
20170,16148374,111,2019-06-22,3.53
20171,16148563,6,2018-08-06,0.38
20172,16148691,4,2018-06-03,0.13
20173,16148973,46,2019-07-01,1.81
20174,16149186,1,2018-05-19,0.07
20175,16153863,5,2018-07-01,0.2
20176,16154699,133,2019-07-07,4.21
20177,16154904,0,,
20178,16155648,0,,
20179,16156753,0,,
20180,16157387,3,2018-09-25,0.1
20181,16157731,71,2019-06-29,2.3
20182,16158270,7,2019-06-29,0.27
20183,16158314,9,2019-04-23,0.29
20184,16159444,10,2018-07-12,0.32
20185,16159778,0,,
